source,name,brand,category,num_images,price,market_price,discount_amount,discount_percent,has_discount,sold_count,stock_quantity,scraped_at
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Xanh Ngọc, 5 - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,4,2026-06-09T12:55:05+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Xanh Ngọc, 6 - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,5,2026-06-09T12:54:08+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Xanh Ngọc, 7 - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,6,2026-06-09T12:47:25+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Xanh Ngọc, 8 - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,5,2026-06-09T12:52:37+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Xám Melange Nhạt, 3T - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,4,2026-06-09T12:55:59+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Xám Melange Nhạt, 4T - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,8,2026-06-09T12:38:45+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Xám Melange Nhạt, 5 - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,8,2026-06-09T12:40:16+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Xám Melange Nhạt, 6 - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,8,2026-06-09T12:40:54+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Xám Melange Nhạt, 7 - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,4,2026-06-09T12:56:52+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Xám Melange Nhạt, 8 - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,0,2026-06-09T13:10:17+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Đen, 3T - CGCA0005",Synctives,Khác,1,49000,96000,47000,48.96,1,0,0,2026-06-09T13:10:15+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Đen, 4T - CGCA0005",Synctives,Khác,1,49000,96000,47000,48.96,1,0,0,2026-06-09T13:03:54+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Đen, 5 - CGCA0005",Synctives,Khác,1,49000,96000,47000,48.96,1,0,0,2026-06-09T13:03:55+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Đen, 6 - CGCA0005",Synctives,Khác,1,49000,96000,47000,48.96,1,0,0,2026-06-09T13:10:18+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Đen, 7 - CGCA0005",Synctives,Khác,1,49000,96000,47000,48.96,1,0,0,2026-06-09T13:10:20+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Đen, 8 - CGCA0005",Synctives,Khác,1,49000,96000,47000,48.96,1,0,0,2026-06-09T13:05:30+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Đỏ Samba, 3T - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,4,2026-06-09T12:56:01+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Đỏ Samba, 4T - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,6,2026-06-09T12:44:53+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Đỏ Samba, 5 - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,6,2026-06-09T12:49:10+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Đỏ Samba, 6 - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,9,2026-06-09T12:37:44+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Đỏ Samba, 7 - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,4,2026-06-09T12:54:59+07:00
hasaki,"[U.S. Cotton] Áo Hai Dây Trẻ Em Synctives Slim Fit, Đỏ Samba, 8 - CGCA0005",Synctives,Khác,4,49000,96000,47000,48.96,1,0,0,2026-06-09T13:08:55+07:00
hasaki,"[U.S. Cotton] Áo Hoodie Nữ Synctives Relaxed Fit, Kem Melange, 2XL - CWHO0011",Synctives,Khác,1,369000,710000,341000,48.03,1,0,0,2026-06-09T13:12:35+07:00
hasaki,"[U.S. Cotton] Áo Hoodie Nữ Synctives Relaxed Fit, Kem Melange, L - CWHO0011",Synctives,Khác,1,369000,710000,341000,48.03,1,0,3,2026-06-09T12:58:41+07:00
hasaki,"[U.S. Cotton] Áo Hoodie Nữ Synctives Relaxed Fit, Kem Melange, M - CWHO0011",Synctives,Khác,1,369000,710000,341000,48.03,1,0,3,2026-06-09T13:01:22+07:00
hasaki,"[U.S. Cotton] Áo Hoodie Nữ Synctives Relaxed Fit, Kem Melange, S - CWHO0011",Synctives,Khác,1,369000,710000,341000,48.03,1,0,0,2026-06-09T13:08:46+07:00
hasaki,"[U.S. Cotton] Áo Hoodie Nữ Synctives Relaxed Fit, Kem Melange, XL - CWHO0011",Synctives,Khác,1,369000,710000,341000,48.03,1,0,0,2026-06-09T13:05:52+07:00
hasaki,"[U.S. Cotton] Áo Hoodie Nữ Synctives Relaxed Fit, Kem Melange, XS - CWHO0011",Synctives,Khác,1,369000,710000,341000,48.03,1,0,0,2026-06-09T13:12:34+07:00
hasaki,"[U.S. Cotton] Áo Hoodie Nữ Synctives Relaxed Fit, Xám Melange Nhạt, 2XL - CWHO0011",Synctives,Khác,1,369000,710000,341000,48.03,1,0,0,2026-06-09T13:08:47+07:00
hasaki,"[U.S. Cotton] Áo Hoodie Nữ Synctives Relaxed Fit, Xám Melange Nhạt, L - CWHO0011",Synctives,Khác,1,369000,710000,341000,48.03,1,0,3,2026-06-09T12:59:15+07:00
hasaki,"[U.S. Cotton] Áo Hoodie Nữ Synctives Relaxed Fit, Xám Melange Nhạt, M - CWHO0011",Synctives,Khác,1,369000,710000,341000,48.03,1,0,3,2026-06-09T12:59:17+07:00
hasaki,"[U.S. Cotton] Áo Hoodie Nữ Synctives Relaxed Fit, Xám Melange Nhạt, XL - CWHO0011",Synctives,Khác,1,369000,710000,341000,48.03,1,0,0,2026-06-09T13:14:51+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Kem, 2XL - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,3,2026-06-09T12:58:35+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Kem, L - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,9,2026-06-09T12:38:04+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Kem, S - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,21,2026-06-09T12:33:49+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Kem, XL - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,0,2026-06-09T13:05:18+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Kem, XS - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,3,2026-06-09T13:40:26+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Nâu Cà Phê, L - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,9,2026-06-09T12:38:24+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Nâu Cà Phê, S - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,15,2026-06-09T12:33:57+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Nâu Cà Phê, XL - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,0,2026-06-09T13:15:00+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Nâu Cà Phê, XS - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,4,2026-06-09T12:57:56+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xanh Lá, 2XL - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,0,2026-06-09T13:03:49+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xanh Lá, L - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,0,2026-06-09T13:02:30+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xanh Lá, M - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,0,2026-06-09T13:05:20+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xanh Lá, S - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,6,2026-06-09T12:45:03+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xanh Lá, XL - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,5,2026-06-09T12:50:33+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xanh Lá, XS - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,0,2026-06-09T13:05:12+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xanh Ðen, 2XL - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,0,2026-06-09T13:40:40+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xanh Ðen, M - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,56,2026-06-09T12:33:22+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xanh Ðen, S - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,31,2026-06-09T12:33:37+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xanh Ðen, XL - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,8,2026-06-09T12:41:00+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xanh Ðen, XS - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,10,2026-06-09T12:36:55+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xám, 2XL - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,4,2026-06-09T12:54:32+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xám, L - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,6,2026-06-09T12:44:52+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xám, M - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,0,2026-06-09T13:12:10+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xám, S - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,4,2026-06-09T12:57:54+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xám, XL - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,0,2026-06-09T13:12:07+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Xám, XS - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,0,2026-06-09T13:14:56+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Ðen, 2XL - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,0,2026-06-09T13:03:51+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Ðen, L - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,40,2026-06-09T12:33:30+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Ðen, M - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,104,2026-06-09T12:32:54+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Ðen, S - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,56,2026-06-09T12:33:24+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Ðen, XL - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,11,2026-06-09T12:34:38+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Ðen, XS - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,10,2026-06-09T12:36:12+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Ðỏ, 2XL - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,3,2026-06-09T13:01:34+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Ðỏ, L - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,0,2026-06-09T13:13:47+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Ðỏ, M - CMPO0008",Synctives,Khác,1,199000,384000,185000,48.18,1,0,5,2026-06-09T09:30:29+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Ðỏ, S - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,6,2026-06-09T12:48:25+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Ðỏ, XL - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,6,2026-06-09T12:44:50+07:00
hasaki,"[U.S. Cotton] Áo Polo Nam Synctives Regular Fit, Ðỏ, XS - CMPO0008",Synctives,Khác,5,199000,384000,185000,48.18,1,0,3,2026-06-09T12:58:44+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Be Sữa, L - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,3,2026-06-09T13:00:28+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Be Sữa, M - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,3,2026-06-09T13:00:27+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Be Sữa, S - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,3,2026-06-09T13:01:24+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Be Sữa, XL - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,0,2026-06-09T13:02:36+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Be Sữa, XS - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,5,2026-06-09T12:51:14+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Hồng Mận, L - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,4,2026-06-09T12:54:40+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Hồng Mận, M - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,4,2026-06-09T12:55:55+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Hồng Mận, S - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,4,2026-06-09T12:58:06+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Hồng Mận, XL - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,0,2026-06-09T13:02:39+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Hồng Mận, XS - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,8,2026-06-09T12:40:57+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Hồng Phấn, L - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,0,2026-06-09T13:02:35+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Hồng Phấn, M - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,0,2026-06-09T13:03:28+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Hồng Phấn, S - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,0,2026-06-09T13:15:03+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Hồng Phấn, XL - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,4,2026-06-09T13:39:27+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Hồng Phấn, XS - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,5,2026-06-09T12:51:15+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Trắng, L - CWPO0007",Synctives,Khác,1,109000,211000,102000,48.34,1,0,6,2026-06-09T09:30:27+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Trắng, M - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,5,2026-06-09T13:38:57+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Trắng, S - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,5,2026-06-09T13:38:55+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Trắng, XL - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,6,2026-06-09T12:46:16+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Trắng, XS - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,5,2026-06-09T12:49:44+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Vàng Nhạt, L - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,0,2026-06-09T13:03:30+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Vàng Nhạt, M - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,0,2026-06-09T13:07:46+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Vàng Nhạt, S - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,3,2026-06-09T13:39:58+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Vàng Nhạt, XL - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,0,2026-06-09T13:07:48+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Vàng Nhạt, XS - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,6,2026-06-09T12:48:57+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Xanh Tro, L - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,5,2026-06-09T13:38:53+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Xanh Tro, M - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,3,2026-06-09T13:01:26+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Xanh Tro, S - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,4,2026-06-09T12:54:44+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Xanh Tro, XL - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,5,2026-06-09T12:51:17+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Xanh Tro, XS - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,5,2026-06-09T13:38:59+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Xám Nhạt, L - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,4,2026-06-09T12:54:39+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Xám Nhạt, M - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,0,2026-06-09T13:42:40+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Xám Nhạt, S - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,0,2026-06-09T13:42:43+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Xám Nhạt, XL - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,0,2026-06-09T13:42:42+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Xám Nhạt, XS - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,4,2026-06-09T13:39:41+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Đen, L - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,3,2026-06-09T12:58:21+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Đen, M - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,6,2026-06-09T12:44:56+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Đen, S - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,4,2026-06-09T12:54:42+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Đen, XL - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,0,2026-06-09T13:02:38+07:00
hasaki,"[U.S. Cotton] Áo Polo Nữ Synctives Slim Fit Cropped, Đen, XS - CWPO0007",Synctives,Khác,4,109000,211000,102000,48.34,1,0,4,2026-06-09T12:55:56+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Trắng, 3T - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,0,2026-06-09T13:04:13+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Trắng, 4T - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,3,2026-06-09T13:01:50+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Trắng, 5 - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,0,2026-06-09T13:06:22+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Trắng, 6 - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,0,2026-06-09T13:06:17+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Trắng, 7 - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,0,2026-06-09T13:41:35+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Trắng, 8 - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,0,2026-06-09T13:13:18+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Xanh Ngọc, 3T - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,0,2026-06-09T13:13:15+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Xanh Ngọc, 4T - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,4,2026-06-09T12:55:07+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Xanh Ngọc, 5 - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,0,2026-06-09T13:06:19+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Xanh Ngọc, 6 - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,0,2026-06-09T13:04:12+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Xanh Ngọc, 7 - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,0,2026-06-09T13:04:07+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Xanh Ngọc, 8 - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,0,2026-06-09T13:13:21+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Xám Melange Nhạt, 3T - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,6,2026-06-09T12:48:16+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Xám Melange Nhạt, 4T - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,3,2026-06-09T12:59:53+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Xám Melange Nhạt, 5 - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,6,2026-06-09T13:38:18+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Xám Melange Nhạt, 6 - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,5,2026-06-09T12:54:05+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Xám Melange Nhạt, 7 - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,6,2026-06-09T13:38:17+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Xám Melange Nhạt, 8 - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,6,2026-06-09T13:38:19+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Đen, 3T - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,3,2026-06-09T12:58:54+07:00
hasaki,"[U.S. Cotton] Áo Sát Nách Trẻ Em Synctives Slim Fit, Đen, 4T - CCTA0005",Synctives,Khác,5,69000,134000,65000,48.51,1,0,4,2026-06-09T12:55:22+07:00
